,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
492,frozenset({'MAGGI NDL ARRABIATA           '}),frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC   '}),0.012588951444657197,0.018204681203738103,0.0007287588236975222,0.05788876276958002,3.179883356468406,0.0004995809759581997,1.0421225010355504
504,frozenset({'MAGGI NDL ARRABIATA           '}),frozenset({'SAMBUCA                       '}),0.012588951444657197,0.06320196621988511,0.0025006430224914977,0.19863791146424517,3.1429071490144262,0.0017049965385424995,1.1690071781307099
505,frozenset({'SAMBUCA                       '}),frozenset({'MAGGI NDL ARRABIATA           '}),0.06320196621988511,0.012588951444657197,0.0025006430224914977,0.03956590549400859,3.142907149014426,0.0017049965385424995,1.02808829278726
644,frozenset({'QUA  MINERAL WATER(1000ML)    '}),frozenset({'SPANISH OMELETTE BREAKFAST    '}),0.04755508559343831,0.0050441542110828495,0.0007430482123974736,0.015625,3.0976451841359776,0.0005031730271429263,1.0107487957220747
645,frozenset({'SPANISH OMELETTE BREAKFAST    '}),frozenset({'QUA  MINERAL WATER(1000ML)    '}),0.0050441542110828495,0.04755508559343831,0.0007430482123974736,0.14730878186968838,3.0976451841359776,0.0005031730271429263,1.116986892975137
189,frozenset({'CALCUTTA MINT                 '}),frozenset({'RED BULL 2+1                  '}),0.047255008430739334,0.016675716612843304,0.002372038524191935,0.05019655276685818,3.0101586595803504,0.0015840273950634047,1.035292392601505
188,frozenset({'RED BULL 2+1                  '}),frozenset({'CALCUTTA MINT                 '}),0.016675716612843304,0.047255008430739334,0.002372038524191935,0.14224507283633245,3.01015865958035,0.0015840273950634047,1.1107426624988284
674,frozenset({'SAMBUCA                       '}),"frozenset({'GREAT LAKES SHAKE                   ', 'B.M.T. PANINI                 '})",0.06320196621988511,0.004043897002086251,0.000757337601097425,0.011982817092471175,2.963185532739639,0.0005017553593748751,1.0080352044759204
671,"frozenset({'GREAT LAKES SHAKE                   ', 'B.M.T. PANINI                 '})",frozenset({'SAMBUCA                       '}),0.004043897002086251,0.06320196621988511,0.000757337601097425,0.1872791519434629,2.9631855327396384,0.0005017553593748751,1.1526688850424893
131,frozenset({'BERRY BLAST                   '}),frozenset({'MEZE PLATTER                  '}),0.029021748449601325,0.008902289160069733,0.000757337601097425,0.026095519448547516,2.931326873271673,0.0004989776044682687,1.0176539184610203
130,frozenset({'MEZE PLATTER                  '}),frozenset({'BERRY BLAST                   '}),0.008902289160069733,0.029021748449601325,0.000757337601097425,0.08507223113964686,2.9313268732716726,0.0004989776044682687,1.0612621942384182
133,frozenset({'BERRY BLAST                   '}),frozenset({'MIAMI MELONS                  '}),0.029021748449601325,0.018033208539338687,0.0015289645908948015,0.05268340718857706,2.921466087061014,0.0010056093489269114,1.0365772107362803
132,frozenset({'MIAMI MELONS                  '}),frozenset({'BERRY BLAST                   '}),0.018033208539338687,0.029021748449601325,0.0015289645908948015,0.08478605388272584,2.921466087061014,0.0010056093489269114,1.0609303493130764
584,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'THE FERROR ROCHER SHAKE       '}),0.028421594124203368,0.014703780972250008,0.0011860192620959675,0.04172951231774761,2.8380123722260575,0.0007681143672114934,1.0282026126160517
585,frozenset({'THE FERROR ROCHER SHAKE       '}),frozenset({'OREO COOKIE SHAKE             '}),0.014703780972250008,0.028421594124203368,0.0011860192620959675,0.08066083576287658,2.8380123722260575,0.0007681143672114934,1.0568226000488317
465,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'LAVA LAVA                     '}),0.028421594124203368,0.014289388699951416,0.0011431510959961132,0.04022121669180492,2.814761186525892,0.000737023890083116,1.0270185468181228
464,frozenset({'LAVA LAVA                     '}),frozenset({'OREO COOKIE SHAKE             '}),0.014289388699951416,0.028421594124203368,0.0011431510959961132,0.07999999999999999,2.814761186525892,0.000737023890083116,1.056063484647605
691,frozenset({'GREAT LAKES SHAKE                   '}),"frozenset({'QUA  MINERAL WATER(1000ML)    ', 'SAMBUCA                       '})",0.06960361235746335,0.004686919493584065,0.0009145208767968907,0.013138985834530898,2.803330813024821,0.000588294349214827,1.0085645964524137
690,"frozenset({'QUA  MINERAL WATER(1000ML)    ', 'SAMBUCA                       '})",frozenset({'GREAT LAKES SHAKE                   '}),0.004686919493584065,0.06960361235746335,0.0009145208767968907,0.1951219512195122,2.803330813024821,0.000588294349214827,1.1559470270710304
631,frozenset({'POUTINE WITH FRIES            '}),frozenset({'VEG. CLUB WRAP                '}),0.04878397302163413,0.008159240947672258,0.0011002829298962591,0.022554188635032224,2.764250838978678,0.0007022427396280032,1.0147271056052283
630,frozenset({'VEG. CLUB WRAP                '}),frozenset({'POUTINE WITH FRIES            '}),0.008159240947672258,0.04878397302163413,0.0011002829298962591,0.13485113835376533,2.7642508389786777,0.0007022427396280032,1.0994824927219573
531,frozenset({'MEZE PLATTER                  '}),frozenset({'QUA  MINERAL WATER(1000ML)    '}),0.008902289160069733,0.04755508559343831,0.0011574404846960648,0.13001605136436598,2.734009407025559,0.0007340913617114107,1.0947844680355865
530,frozenset({'QUA  MINERAL WATER(1000ML)    '}),frozenset({'MEZE PLATTER                  '}),0.04755508559343831,0.008902289160069733,0.0011574404846960648,0.02433894230769231,2.734009407025559,0.0007340913617114107,1.0158217375039384
335,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'DUTCH TRUFFLE CAKE SHAKE      '}),0.028421594124203368,0.00938812837586808,0.0007144694349975708,0.025138260432378077,2.6776647512613128,0.0004476438607127316,1.016156272645899
334,frozenset({'DUTCH TRUFFLE CAKE SHAKE      '}),frozenset({'OREO COOKIE SHAKE             '}),0.00938812837586808,0.028421594124203368,0.0007144694349975708,0.076103500761035,2.6776647512613128,0.0004476438607127316,1.0516095760467847
83,frozenset({'B.M.T. PANINI                 '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.03722385756337344,0.026578262981909635,0.002614958132091109,0.07024952015355086,2.64311931149774,0.0016256126565706238,1.0469709434071532
82,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'B.M.T. PANINI                 '}),0.026578262981909635,0.03722385756337344,0.002614958132091109,0.09838709677419354,2.64311931149774,0.0016256126565706238,1.067837581951178
608,frozenset({'SATAY CHICKEN PANINI          '}),frozenset({'PINK LEMONADE                 '}),0.014046469092052241,0.020219485010431255,0.0007430482123974736,0.052899287894201424,2.6162529790897553,0.00045903584114123734,1.034505097996505
609,frozenset({'PINK LEMONADE                 '}),frozenset({'SATAY CHICKEN PANINI          '}),0.020219485010431255,0.014046469092052241,0.0007430482123974736,0.036749116607773843,2.616252979089755,0.00045903584114123734,1.0235687793358372
275,frozenset({'THE FERROR ROCHER SHAKE       '}),frozenset({'COTTAGE CHEESE PANINI         '}),0.014703780972250008,0.023034494584321684,0.0008859420993969878,0.06025267249757046,2.6157583912685953,0.0005472479362226429,1.0396044519883485
274,frozenset({'COTTAGE CHEESE PANINI         '}),frozenset({'THE FERROR ROCHER SHAKE       '}),0.023034494584321684,0.014703780972250008,0.0008859420993969878,0.038461538461538464,2.6157583912685953,0.0005472479362226429,1.02470806778886
